route_short_name,stop_id,dep_time_min,lateness_minutes,horizon_minutes,date
66,6627,961.0,-1.18,-2.0,2026-09-07
8,367,540.0,-2.43,-2.0,2026-09-04
36,953,608.0,-0.98,-2.0,2026-08-27
1,9003,1430.0,0.72,-2.0,2026-08-29
5,0999,707.0,2.58,-2.0,2026-09-14
26,1472,1446.0,1.15,-2.0,2026-09-02
23,0267,975.0,-0.7,-2.0,2026-09-11
35,1633,1380.0,-2.67,-2.0,2026-09-10
9,1456,351.0,-3.6,-2.0,2026-09-15
5,2003,1294.0,1.05,-2.0,2026-08-31
26,1128,1109.0,0.43,-2.0,2026-09-09
42,2559,1079.0,4.58,-2.0,2026-09-15
10,3410,1412.0,-1.32,-2.0,2026-08-24
24,2998,392.0,-2.38,-2.0,2026-08-25
44,2301,489.0,-2.37,-2.0,2026-08-26
53,2182,348.0,-2.65,-2.0,2026-09-09
38,1053,1495.0,-2.12,-2.0,2026-09-15
1,1197,1022.0,-3.42,-2.0,2026-09-03
26,1387,1469.0,-1.03,-2.0,2026-08-26
42,2559,696.0,1.6,-2.0,2026-09-02
2,0337,460.0,-3.88,-2.0,2026-09-11
46,5723,774.0,-0.93,-2.0,2026-09-06
107,575,1085.0,-0.47,-2.0,2026-08-25
44,2315,704.0,-1.22,-2.0,2026-08-31
61,0851,1108.0,-0.08,-2.0,2026-09-08
6,6163,384.0,0.38,-2.0,2026-08-24
30,2880,1189.0,-2.23,-2.0,2026-09-03
10,2240,1168.0,-0.93,-2.0,2026-08-30
20,1583,489.0,0.15,-2.0,2026-09-14
35,2029,416.0,-0.82,-2.0,2026-09-05
35,1952,1286.0,-0.95,-2.0,2026-09-12
103,0718,938.0,4.5,-2.0,2026-09-04
66,6167,705.0,-0.13,-2.0,2026-08-26
28,1620,889.0,-3.33,-2.0,2026-09-06
38,2301,333.0,-2.43,-2.0,2026-09-01
107,2905,719.0,0.78,-2.0,2026-09-09
45,3514,1069.0,-1.12,-2.0,2026-09-03
107,2211,1214.0,-1.37,-2.0,2026-09-07
3,1259,859.0,-5.0,-2.0,2026-09-02
30,2728,680.0,1.48,-2.0,2026-09-09
10,1676,1321.0,-3.32,-2.0,2026-09-04
3,9031,327.0,-0.12,-2.0,2026-09-10
3,1339,646.0,-1.28,-2.0,2026-08-31
45,4527,911.0,-3.25,-2.0,2026-09-09
7,1133,1202.0,6.65,-2.0,2026-09-13
61,3369,920.0,-3.98,-2.0,2026-09-07
22,2876,417.0,5.72,-2.0,2026-09-04
16,2964,1014.0,-0.25,-2.0,2026-09-12
3,1217,1144.0,3.85,-2.0,2026-09-13
26,1561,893.0,15.9,-2.0,2026-09-12
3,1258,744.0,-0.52,-2.0,2026-08-24
3,1330,561.0,-1.05,-2.0,2026-09-11
28,1456,546.0,1.83,-2.0,2026-09-05
10,1676,392.0,-2.22,-2.0,2026-08-26
2,332,889.0,7.07,-2.0,2026-08-30
20,1589,1170.0,14.22,-2.0,2026-09-06
45,4009,1223.0,-3.47,-2.0,2026-09-08
9,1479,1500.0,0.48,-2.0,2026-08-27
66,0011,969.0,1.2,-2.0,2026-09-13
38,1445,773.0,0.87,-2.0,2026-09-08
20,1572,538.0,-0.4,-2.0,2026-09-08
2,337,1176.0,-1.35,-2.0,2026-08-26
17,1698,1060.0,4.73,-2.0,2026-09-01
30,2757,873.0,1.45,-2.0,2026-09-11
28,3287,1137.0,6.85,-2.0,2026-09-13
1,642,612.0,-3.22,-2.0,2026-08-30
8,0372,1443.0,-1.2,-2.0,2026-09-09
6,1124,397.0,-1.38,-2.0,2026-09-01
90,93,856.0,-0.83,-2.0,2026-08-31
39,1236,1366.0,-4.02,-2.0,2026-09-14
28,1870,851.0,-0.33,-2.0,2026-08-31
57,5780,416.0,-4.3,-2.0,2026-09-10
20,1543,798.0,-2.5,-2.0,2026-09-10
101,1194,900.0,-2.65,-2.0,2026-08-25
107,2968,1238.0,-1.53,-2.0,2026-08-26
11,2897,1031.0,-0.63,-2.0,2026-09-14
35,1633,970.0,-1.67,-2.0,2026-09-07
23,446,524.0,-4.58,-2.0,2026-09-02
20,1574,781.0,-3.82,-2.0,2026-08-30
48,599,1374.0,0.35,-2.0,2026-09-02
61,2137,1345.0,0.57,-2.0,2026-09-07
48,0599,482.0,-0.18,-2.0,2026-09-06
90,943,790.0,0.98,-2.0,2026-09-01
20,1537,1336.0,2.87,-2.0,2026-09-12
1,1664,953.0,0.18,-2.0,2026-09-13
61,2585,935.0,1.92,-2.0,2026-09-13
3,76,1392.0,-0.12,-2.0,2026-08-26
61,6133,631.0,-1.6,-2.0,2026-09-07
61,6183,935.0,0.92,-2.0,2026-09-13
1,1199,1434.0,3.48,-2.0,2026-08-29
103,2518,897.0,-1.63,-2.0,2026-09-13
57,5780,911.0,1.0,-2.0,2026-09-09
24,1736,1078.0,-2.23,-2.0,2026-08-26
35,3148,447.0,-0.83,-2.0,2026-09-07
13,1757,1267.0,-0.98,-2.0,2026-08-31
61,2416,294.0,-0.12,-2.0,2026-09-04
2,0332,799.0,1.03,-2.0,2026-09-13
51,0922,1137.0,0.75,-2.0,2026-09-05
13,3184,599.0,-2.15,-2.0,2026-09-13
44,2265,990.0,-2.67,-2.0,2026-09-05
66,6613,800.0,0.62,-2.0,2026-09-07
38,3023,881.0,-0.82,-2.0,2026-09-04
61,6133,500.0,-1.5,-2.0,2026-09-13
3,1330,902.0,1.43,-2.0,2026-09-15
38,2110,859.0,-0.85,-2.0,2026-09-04
135,9001,935.0,-2.23,-2.0,2026-09-11
48,1757,660.0,-3.77,-2.0,2026-08-31
45,1767,334.0,-2.37,-2.0,2026-09-15
3,1329,1492.0,1.55,-2.0,2026-09-12
35,3537,596.0,-2.83,-2.0,2026-08-31
17,1950,602.0,-0.9,-2.0,2026-09-13
13,3222,1306.0,-2.28,-2.0,2026-09-13
1,1629,459.0,6.22,-2.0,2026-09-13
9,4923,682.0,-4.67,-2.0,2026-08-26
44,2429,395.0,0.47,-2.0,2026-09-15
38,2334,1021.0,-1.73,-2.0,2026-09-12
103,3497,770.0,2.0,-2.0,2026-09-13
35,2014,1211.0,-0.78,-2.0,2026-08-29
57,2500,555.0,0.27,-2.0,2026-09-01
6,1188,434.0,-1.0,-2.0,2026-09-15
35,1630,1110.0,8.32,-2.0,2026-08-25
17,1916,1286.0,0.63,-2.0,2026-09-09
7,2901,1332.0,-6.05,-2.0,2026-09-03
39,1613,625.0,-2.75,-2.0,2026-09-14
5,1319,1256.0,-2.28,-2.0,2026-08-28
57,5773,943.0,-1.73,-2.0,2026-09-11
31,0433,351.0,-2.22,-2.0,2026-09-11
3,76,502.0,4.98,-2.0,2026-08-25
3,1345,1163.0,-0.37,-2.0,2026-09-10
15,2635,1248.0,0.6,-2.0,2026-09-04
42,2708,1171.0,-4.25,-2.0,2026-09-03
35,1976,549.0,-2.05,-2.0,2026-09-02
1,1664,1203.0,3.1,-2.0,2026-08-30
5,1357,339.0,-1.1,-2.0,2026-09-15
3,1975,1578.0,-1.8,-2.0,2026-09-15
51,1360,608.0,-0.77,-2.0,2026-09-11
16,6003,563.0,-3.73,-2.0,2026-09-01
66,6623,1308.0,0.37,-2.0,2026-09-08
1,1354,1008.0,0.22,-2.0,2026-09-13
28,1651,339.0,1.02,-2.0,2026-09-11
26,3457,630.0,-2.35,-2.0,2026-09-04
2,481,482.0,3.93,-2.0,2026-09-03
26,1566,1503.0,1.6,-2.0,2026-08-31
51,2485,1422.0,1.65,-2.0,2026-08-25
2,337,644.0,-0.7,-2.0,2026-08-27
36,4515,700.0,1.02,-2.0,2026-09-05
6,1178,1384.0,2.33,-2.0,2026-09-10
90,4531,1028.0,-1.23,-2.0,2026-08-24
57,2647,534.0,-4.32,-2.0,2026-09-02
17,1907,1131.0,0.83,-2.0,2026-08-28
29,0506,1001.0,5.52,-2.0,2026-09-15
11,2804,714.0,0.62,-2.0,2026-08-26
26,9000,761.0,-1.22,-2.0,2026-09-03
5,2042,1573.0,-2.18,-2.0,2026-08-28
7,2012,1017.0,4.48,-2.0,2026-08-25
8,839,1099.0,13.8,-2.0,2026-09-01
38,1194,761.0,-0.27,-2.0,2026-09-10
6,663,844.0,0.25,-2.0,2026-08-29
39,3256,328.0,3.07,-2.0,2026-09-03
9,1468,593.0,2.73,-2.0,2026-08-26
17,1905,741.0,-2.42,-2.0,2026-09-08
57,779,464.0,-4.58,-2.0,2026-09-03
28,1651,368.0,-2.2,-2.0,2026-08-28
44,2264,1184.0,-2.37,-2.0,2026-08-28
30,2882,1073.0,-2.47,-2.0,2026-09-10
90,2202,1217.0,-4.08,-2.0,2026-08-25
26,1477,561.0,-0.3,-2.0,2026-09-11
42,2555,1376.0,2.27,-2.0,2026-09-04
28,1651,354.0,1.03,-2.0,2026-09-02
23,909,926.0,3.73,-2.0,2026-08-31
61,6624,803.0,-0.33,-2.0,2026-09-14
48,1757,834.0,-4.1,-2.0,2026-08-31
8,1296,736.0,-2.38,-2.0,2026-08-29
48,1715,484.0,-3.35,-2.0,2026-08-28
11,9001,1471.0,0.12,-2.0,2026-09-14
7,2747,998.0,-6.08,-2.0,2026-08-28
1,9003,1016.0,18.37,-2.0,2026-09-11
42,2897,1241.0,-5.05,-2.0,2026-09-02
30,9122,409.0,-2.08,-2.0,2026-09-12
39,1133,696.0,-4.82,-2.0,2026-09-03
28,1774,539.0,-1.28,-2.0,2026-08-30
109,1767,1109.0,-5.55,-2.0,2026-09-11
39,2841,1444.0,-1.92,-2.0,2026-09-15
61,6113,587.0,-1.43,-2.0,2026-09-12
110,1062,960.0,3.42,-2.0,2026-08-25
26,0981,724.0,-2.23,-2.0,2026-09-07
2,0720,1492.0,-2.18,-2.0,2026-09-10
11,9018,1441.0,1.48,-2.0,2026-08-30
10,2153,1463.0,-2.4,-2.0,2026-09-14
17,4006,1210.0,2.92,-2.0,2026-08-28
101,1189,848.0,-3.7,-2.0,2026-09-10
1,0786,1248.0,1.6,-2.0,2026-09-11
11,9019,454.0,3.92,-2.0,2026-08-30
11,2707,1371.0,4.9,-2.0,2026-08-29
6,1119,1237.0,0.92,-2.0,2026-09-07
16,985,1183.0,-2.48,-2.0,2026-09-03
45,1295,702.0,-0.98,-2.0,2026-09-05
4,0702,852.0,-2.3,-2.0,2026-09-09
3,0078,947.0,-0.47,-2.0,2026-09-09
3,1256,1303.0,2.43,-2.0,2026-08-30
3,1350,706.0,-2.23,-2.0,2026-09-09
10,2245,1368.0,2.0,-2.0,2026-09-03
57,5772,1239.0,2.82,-2.0,2026-09-14
3,9162,597.0,2.75,-2.0,2026-08-27
57,3369,1002.0,-2.3,-2.0,2026-08-25
44,2406,1491.0,-2.03,-2.0,2026-08-27
11,2886,535.0,-3.23,-2.0,2026-09-12
57,3387,366.0,-2.17,-2.0,2026-09-03
39,3077,506.0,-0.25,-2.0,2026-09-12
44,995,729.0,1.93,-2.0,2026-09-01
26,1568,1167.0,-2.23,-2.0,2026-09-05
35,2621,780.0,-2.13,-2.0,2026-09-08
17,3132,1459.0,2.33,-2.0,2026-09-05
90,4530,334.0,-0.13,-2.0,2026-09-08
66,3906,512.0,-2.08,-2.0,2026-09-02
57,3375,857.0,2.18,-2.0,2026-09-11
9,3419,469.0,-2.12,-2.0,2026-09-02
9,1494,1226.0,-2.22,-2.0,2026-09-08
4,0693,873.0,2.67,-2.0,2026-09-06
10,3030,1075.0,-0.1,-2.0,2026-09-08
70,2713,526.0,-5.5,-2.0,2026-08-25
13,3221,560.0,-6.13,-2.0,2026-09-06
135,2044,1042.0,-0.4,-2.0,2026-09-03
29,0794,686.0,-3.58,-2.0,2026-09-10
22,2867,1306.0,-2.23,-2.0,2026-09-10
57,5773,505.0,-2.22,-2.0,2026-09-04
35,1471,596.0,-0.17,-2.0,2026-08-24
20,9004,805.0,-0.6,-2.0,2026-09-08
2,332,1055.0,2.02,-2.0,2026-08-27
22,3456,384.0,3.18,-2.0,2026-09-10
3,1257,1393.0,0.22,-2.0,2026-09-11
57,5780,749.0,-3.3,-2.0,2026-09-01
29,552,1259.0,-0.72,-2.0,2026-08-29
7,2013,666.0,-1.18,-2.0,2026-09-02
20,9003,565.0,-4.78,-2.0,2026-08-27
17,1905,1054.0,1.88,-2.0,2026-09-04
1,9004,565.0,4.25,-2.0,2026-08-30
9,840,1184.0,-2.07,-2.0,2026-08-31
5,2503,440.0,-2.8,-2.0,2026-09-13
35,1449,829.0,-2.0,-2.0,2026-08-26
36,1027,1177.0,-3.08,-2.0,2026-08-29
24,2780,986.0,0.17,-2.0,2026-08-28
135,9059,485.0,-3.5,-2.0,2026-09-09
107,2230,692.0,2.52,-2.0,2026-08-31
35,1897,698.0,-1.22,-2.0,2026-09-08
15,2652,417.0,-2.42,-2.0,2026-09-02
11,2801,1459.0,0.33,-2.0,2026-09-05
39,2885,485.0,-2.5,-2.0,2026-09-10
9,1468,878.0,-3.02,-2.0,2026-09-14
42,2924,361.0,-3.27,-2.0,2026-08-31
3,6000,745.0,-1.37,-2.0,2026-09-02
17,1961,1332.0,-0.95,-2.0,2026-08-28
35,3524,1202.0,-1.95,-2.0,2026-09-11
8,371,1277.0,1.53,-2.0,2026-08-31
46,5723,1214.0,-2.32,-2.0,2026-08-24
7,2920,468.0,0.62,-2.0,2026-08-26
48,0057,1219.0,-0.95,-2.0,2026-09-09
39,2469,1004.0,3.92,-2.0,2026-09-01
38,2912,1032.0,-2.13,-2.0,2026-09-11
36,1662,1331.0,-3.95,-2.0,2026-09-01
103,1919,1071.0,-0.98,-2.0,2026-08-26
90,0092,464.0,-2.12,-2.0,2026-09-14
57,6165,825.0,3.17,-2.0,2026-09-09
3,9035,1293.0,3.38,-2.0,2026-09-14
1,1047,396.0,-0.68,-2.0,2026-08-27
5,3444,501.0,1.75,-2.0,2026-09-12
15,2341,1022.0,-2.15,-2.0,2026-09-09
28,1401,445.0,-0.13,-2.0,2026-09-02
90,2387,417.0,-2.13,-2.0,2026-09-03
15,2758,1001.0,-1.8,-2.0,2026-08-27
6,1171,485.0,-0.25,-2.0,2026-09-10
51,2476,466.0,-7.25,-2.0,2026-09-04
13,1090,282.0,-1.78,-2.0,2026-09-02
3,1346,718.0,-3.07,-2.0,2026-09-10
109,1767,1241.0,1.68,-2.0,2026-09-07
1,1047,1300.0,-1.85,-2.0,2026-09-14
7,3213,885.0,-2.3,-2.0,2026-09-11
7,1593,1414.0,2.43,-2.0,2026-08-31
31,0433,664.0,-2.03,-2.0,2026-09-09
38,1185,305.0,0.8,-2.0,2026-09-09
13,504,1559.0,5.85,-2.0,2026-09-01
16,6003,294.0,0.22,-2.0,2026-09-11
3,1258,1000.0,-0.55,-2.0,2026-09-10
1,0784,260.0,7.07,-2.0,2026-09-10
42,6880,741.0,2.15,-2.0,2026-08-30
44,2264,1106.0,-0.9,-2.0,2026-09-15
3,1975,1402.0,0.15,-2.0,2026-08-27
44,1728,452.0,-1.23,-2.0,2026-09-15
30,9123,1101.0,1.85,-2.0,2026-09-12
3,1325,601.0,-0.83,-2.0,2026-09-06
7,2368,1075.0,-1.23,-2.0,2026-08-26
39,3127,1087.0,-1.62,-2.0,2026-08-23
3,1218,583.0,-0.63,-2.0,2026-09-04
44,2300,917.0,-2.42,-2.0,2026-08-29
29,505,532.0,-0.97,-2.0,2026-08-24
20,1541,1176.0,-0.25,-2.0,2026-09-03
1,1197,853.0,-1.95,-2.0,2026-08-25
3,813,1518.0,-1.45,-2.0,2026-09-01
8,0762,1067.0,6.15,-2.0,2026-09-14
61,6119,1240.0,1.45,-2.0,2026-09-01
15,2546,837.0,-1.1,-2.0,2026-08-31
61,6113,1346.0,3.05,-2.0,2026-08-25
38,2314,555.0,0.83,-2.0,2026-09-05
7,2012,610.0,-0.37,-2.0,2026-09-04
38,1621,409.0,-0.42,-2.0,2026-09-02
107,2210,1070.0,0.02,-2.0,2026-08-26
90,4543,1001.0,1.58,-2.0,2026-09-09
11,2986,718.0,1.78,-2.0,2026-09-09
7,2048,1554.0,-0.97,-2.0,2026-09-02
35,3518,920.0,3.72,-2.0,2026-09-06
7,9972,929.0,-0.85,-2.0,2026-09-13
20,0815,1071.0,2.15,-2.0,2026-09-14
3,1218,1144.0,2.72,-2.0,2026-09-03
8,0496,885.0,-0.78,-2.0,2026-09-05
61,6165,1551.0,0.78,-2.0,2026-09-02
66,3028,1054.0,0.88,-2.0,2026-09-09
23,218,1188.0,5.2,-2.0,2026-08-31
46,5723,862.0,-1.32,-2.0,2026-09-05
9,4923,832.0,-2.5,-2.0,2026-08-26
16,2805,755.0,-1.53,-2.0,2026-09-10
7,2035,1083.0,0.8,-2.0,2026-08-29
26,2519,1072.0,-1.0,-2.0,2026-09-01
13,1,564.0,-1.75,-2.0,2026-08-30
26,968,636.0,0.28,-2.0,2026-09-02
1,1661,771.0,4.17,-2.0,2026-09-02
61,851,1369.0,1.15,-2.0,2026-08-29
36,0898,1493.0,4.93,-2.0,2026-09-11
2,304,1311.0,-1.23,-2.0,2026-09-01
57,5775,742.0,-1.05,-2.0,2026-09-01
8,1227,322.0,-2.43,-2.0,2026-09-09
28,1622,1392.0,4.12,-2.0,2026-08-28
1,1665,1571.0,-0.65,-2.0,2026-09-01
57,2596,826.0,-1.15,-2.0,2026-09-03
30,9150,1299.0,1.5,-2.0,2026-08-25
29,0125,1484.0,5.48,-2.0,2026-09-08
46,0841,1161.0,-1.02,-2.0,2026-09-09
101,1377,1090.0,0.38,-2.0,2026-08-23
35,1807,665.0,0.38,-2.0,2026-08-25
38,2290,776.0,1.82,-2.0,2026-09-04
3,1258,1000.0,-2.32,-2.0,2026-08-28
42,4204,737.0,-2.45,-2.0,2026-09-05
4,0410,1126.0,-2.1,-2.0,2026-09-06
16,2826,910.0,-1.63,-2.0,2026-08-25
57,5716,899.0,-1.3,-2.0,2026-08-31
8,0763,636.0,-2.07,-2.0,2026-09-05
9,4925,988.0,-2.45,-2.0,2026-09-04
44,2378,823.0,4.62,-2.0,2026-09-04
23,0441,1405.0,-1.2,-2.0,2026-09-05
18,2556,565.0,-3.22,-2.0,2026-08-25
42,2553,1446.0,4.58,-2.0,2026-09-05
42,2497,1317.0,-4.18,-2.0,2026-09-06
28,1647,1128.0,-1.53,-2.0,2026-09-04
20,9005,830.0,-3.0,-2.0,2026-08-26
61,6183,1562.0,-0.43,-2.0,2026-09-03
2,1204,940.0,11.15,-2.0,2026-09-10
44,2429,420.0,-0.93,-2.0,2026-08-26
74,3085,956.0,-0.13,-2.0,2026-09-02
3,1349,571.0,-1.62,-2.0,2026-09-15
38,1235,1162.0,-0.87,-2.0,2026-08-24
38,1598,862.0,-0.55,-2.0,2026-09-08
1,749,577.0,-1.95,-2.0,2026-08-25
7,2953,393.0,-2.35,-2.0,2026-09-05
108,2496,490.0,-5.25,-2.0,2026-09-10
2,720,1420.0,0.95,-2.0,2026-08-24
10,1458,416.0,-3.32,-2.0,2026-09-09
2,0727,547.0,6.82,-2.0,2026-09-10
49,2448,1190.0,6.92,-2.0,2026-08-24
44,1706,724.0,-3.13,-2.0,2026-09-02
1,1195,1240.0,0.47,-2.0,2026-09-02
24,2779,878.0,-2.3,-2.0,2026-09-11
66,1450,420.0,-1.02,-2.0,2026-09-06
66,1592,714.0,1.62,-2.0,2026-08-26
53,1933,1190.0,-0.35,-2.0,2026-09-10
126,1560,470.0,3.13,-2.0,2026-09-11
16,2860,276.0,1.13,-2.0,2026-08-31
7,2013,1252.0,1.6,-2.0,2026-09-03
42,2567,718.0,-4.37,-2.0,2026-08-27
1,670,519.0,2.17,-2.0,2026-09-02
103,1907,575.0,-2.18,-2.0,2026-09-12
2,0330,1214.0,-1.2,-2.0,2026-09-09
103,4003,1283.0,1.85,-2.0,2026-09-08
57,5773,872.0,-1.7,-2.0,2026-08-27
61,834,774.0,-1.58,-2.0,2026-08-28
16,2822,487.0,0.78,-2.0,2026-09-04
39,0399,603.0,-0.27,-2.0,2026-09-14
3,9033,1072.0,-2.22,-2.0,2026-08-25
38,2334,863.0,-4.35,-2.0,2026-09-04
35,3525,1106.0,-2.45,-2.0,2026-08-28
17,1949,1036.0,-2.28,-2.0,2026-08-26
36,4515,861.0,0.72,-2.0,2026-09-14
7,2933,1291.0,-2.22,-2.0,2026-08-27
18,2770,1142.0,-0.4,-2.0,2026-08-28
46,2584,1206.0,0.42,-2.0,2026-09-02
4,0424,1332.0,-2.03,-2.0,2026-09-05
26,1568,615.0,-2.23,-2.0,2026-09-02
30,9111,391.0,0.67,-2.0,2026-09-05
135,1953,1064.0,0.0,-2.0,2026-08-28
35,2283,637.0,0.47,-2.0,2026-08-31
29,0553,1156.0,-1.75,-2.0,2026-09-04
38,2581,661.0,-0.53,-2.0,2026-09-05
46,2581,1471.0,3.08,-2.0,2026-09-09
1,1664,695.0,7.28,-2.0,2026-09-08
2,0332,674.0,0.75,-2.0,2026-09-08
3,9030,358.0,-0.27,-2.0,2026-08-31
35,3517,379.0,-2.08,-2.0,2026-09-10
42,2897,673.0,-4.35,-2.0,2026-09-10
45,1767,1448.0,1.3,-2.0,2026-09-09
9,1486,637.0,0.27,-2.0,2026-09-14
28,1456,524.0,-1.5,-2.0,2026-08-25
46,3366,367.0,-1.95,-2.0,2026-09-11
7,9972,941.0,-0.13,-2.0,2026-09-01
3,1217,558.0,0.13,-2.0,2026-08-31
7,9970,1427.0,1.58,-2.0,2026-09-05
2,0718,841.0,-1.93,-2.0,2026-09-13
109,1767,523.0,-3.07,-2.0,2026-08-28
26,1499,279.0,1.72,-2.0,2026-09-02
3,59,987.0,-3.85,-2.0,2026-09-02
6,1178,1214.0,3.35,-2.0,2026-08-30
29,0512,867.0,-1.35,-2.0,2026-09-06
20,9004,1081.0,-2.72,-2.0,2026-08-26
44,2264,832.0,1.25,-2.0,2026-08-26
48,1013,930.0,-2.42,-2.0,2026-09-02
35,1952,569.0,5.47,-2.0,2026-09-14
35,2048,907.0,-2.43,-2.0,2026-08-29
29,1020,1328.0,-0.1,-2.0,2026-09-08
48,599,1187.0,0.43,-2.0,2026-08-29
10,0666,1264.0,-3.77,-2.0,2026-09-10
61,1456,793.0,0.83,-2.0,2026-09-04
44,2302,872.0,-4.38,-2.0,2026-08-24
46,841,587.0,-2.22,-2.0,2026-09-01
4,414,602.0,-2.32,-2.0,2026-08-31
26,1472,1007.0,-1.92,-2.0,2026-09-11
6,1116,1214.0,6.18,-2.0,2026-08-28
101,1189,1078.0,-2.7,-2.0,2026-08-27
3,1332,769.0,0.15,-2.0,2026-08-29
38,2573,623.0,1.18,-2.0,2026-09-06
61,0833,1431.0,0.57,-2.0,2026-09-13
107,2218,1277.0,-1.1,-2.0,2026-08-30
3,9038,630.0,-1.48,-2.0,2026-08-28
29,1008,1541.0,-1.97,-2.0,2026-09-03
13,1034,1016.0,-3.32,-2.0,2026-09-01
90,2208,930.0,-0.02,-2.0,2026-09-04
3,1258,971.0,-2.28,-2.0,2026-09-12
110,0104,692.0,3.98,-2.0,2026-09-07
51,2486,1075.0,1.53,-2.0,2026-08-25
68,3440,1368.0,0.77,-2.0,2026-09-05
66,1824,1413.0,-0.62,-2.0,2026-08-25
10,1878,659.0,-1.2,-2.0,2026-09-14
13,545,1171.0,-3.33,-2.0,2026-08-29
51,2513,1256.0,0.22,-2.0,2026-09-01
36,1285,1504.0,-0.05,-2.0,2026-09-11
20,1844,1052.0,-4.13,-2.0,2026-09-03
26,1559,1119.0,0.52,-2.0,2026-08-30
2,1206,833.0,-0.38,-2.0,2026-09-06
45,4009,481.0,-4.13,-2.0,2026-08-26
3,1219,769.0,1.28,-2.0,2026-09-03
7,6000,1241.0,-4.7,-2.0,2026-09-08
29,137,414.0,-2.18,-2.0,2026-08-26
1,1661,1460.0,2.77,-2.0,2026-08-25
10,1675,1241.0,-1.03,-2.0,2026-08-27
2,334,1409.0,-0.75,-2.0,2026-08-30
66,3906,522.0,-0.92,-2.0,2026-09-08
42,3201,1478.0,0.33,-2.0,2026-09-09
6,1178,608.0,1.23,-2.0,2026-09-11
35,2283,566.0,-1.53,-2.0,2026-08-28
35,2035,1063.0,0.27,-2.0,2026-09-13
51,2021,857.0,-2.07,-2.0,2026-09-11
29,554,1486.0,-2.42,-2.0,2026-08-31
1,1354,648.0,-0.45,-2.0,2026-09-02
109,1767,1228.0,5.47,-2.0,2026-08-27
53,1987,382.0,-1.57,-2.0,2026-09-08
15,2632,1060.0,5.3,-2.0,2026-08-24
8,1232,1053.0,0.5,-2.0,2026-08-28
61,3381,1162.0,1.5,-2.0,2026-09-03
42,3364,776.0,-2.08,-2.0,2026-08-28
3,1330,439.0,0.87,-2.0,2026-08-28
13,2170,1574.0,-0.17,-2.0,2026-09-03
6,1428,810.0,0.77,-2.0,2026-08-25
101,1197,679.0,8.85,-2.0,2026-08-30
39,401,546.0,-2.03,-2.0,2026-08-28
109,1767,487.0,6.25,-2.0,2026-09-09
17,1916,1004.0,0.33,-2.0,2026-09-14
46,1792,282.0,4.15,-2.0,2026-08-31
35,9017,1546.0,2.25,-2.0,2026-09-11
42,2802,1111.0,0.7,-2.0,2026-09-09
26,811,1220.0,5.87,-2.0,2026-08-30
16,2826,1167.0,1.12,-2.0,2026-08-28
23,455,957.0,-2.0,-2.0,2026-08-31
74,2010,585.0,-1.58,-2.0,2026-08-31
61,6183,1397.0,2.47,-2.0,2026-09-11
2,0332,784.0,0.52,-2.0,2026-09-13
109,1767,443.0,-1.27,-2.0,2026-09-04
36,1027,752.0,-1.7,-2.0,2026-09-15
20,1572,730.0,-2.23,-2.0,2026-09-15
17,1898,668.0,-0.03,-2.0,2026-09-15
20,9065,771.0,-2.43,-2.0,2026-09-15
8,0587,847.0,4.4,-2.0,2026-09-15
90,4531,645.0,0.7,-2.0,2026-09-15
107,2230,811.0,-0.15,-2.0,2026-09-15
3,1349,840.0,1.27,-2.0,2026-08-30
61,1456,655.0,3.22,-2.0,2026-09-15
51,2474,774.0,-2.43,-2.0,2026-09-15
2,1204,352.0,1.32,-2.0,2026-09-03
30,9108,493.0,-2.22,-2.0,2026-09-04
5,2043,1389.0,0.08,-2.0,2026-09-10
66,0011,1093.0,4.35,-2.0,2026-09-15
44,2464,1037.0,-1.97,-2.0,2026-09-15
10,1294,1366.0,0.33,-2.0,2026-09-07
45,0484,971.0,3.18,-2.0,2026-09-10
17,1949,386.0,-2.45,-2.0,2026-09-02
4,738,829.0,-0.63,-2.0,2026-09-03
57,3388,1013.0,7.73,-2.0,2026-08-27
6,0662,1285.0,-1.5,-2.0,2026-09-15
6,0662,1229.0,-0.8,-2.0,2026-09-15
49,5748,1176.0,12.42,-2.0,2026-09-15
39,2462,882.0,-2.07,-1.98,2026-09-06
61,6125,886.0,5.88,-1.98,2026-09-13
39,2181,342.0,-1.67,-1.98,2026-09-01
61,3379,1034.0,9.38,-1.98,2026-09-09
45,4527,1185.0,-2.22,-1.98,2026-09-03
36,1027,1304.0,0.52,-1.98,2026-09-07
38,3298,493.0,-6.85,-1.98,2026-08-26
29,0511,1444.0,2.08,-1.98,2026-09-05
45,3306,547.0,-0.8,-1.98,2026-09-11
1,1196,1500.0,-1.73,-1.98,2026-08-26
48,2126,487.0,-2.53,-1.98,2026-09-01
26,0904,1505.0,3.1,-1.98,2026-09-10
101,1197,874.0,-2.17,-1.98,2026-08-27
51,1360,1049.0,-1.2,-1.98,2026-08-24
35,1068,931.0,3.5,-1.98,2026-08-31
61,3386,662.0,-1.27,-1.98,2026-09-06
23,0454,373.0,0.18,-1.98,2026-09-10
2,0336,1293.0,2.9,-1.98,2026-09-11
24,2994,358.0,2.05,-1.98,2026-08-27
26,1567,1116.0,-0.9,-1.98,2026-09-10
107,2703,1088.0,-2.2,-1.98,2026-08-28
61,6133,672.0,-0.68,-1.98,2026-08-29
5,2003,501.0,1.6,-1.98,2026-09-06
